timestamp_utc,download_mbps,upload_mbps,ping_ms,server_name,server_country,isp,public_ip,local_hostname,machine
2026-02-12T15:27:29.954841+00:00,282.707,40.884,9.581,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:28:09.568155+00:00,64.798,15.571,8.903,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:28:15.478230+00:00,312.275,120.529,13.744,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:28:38.128454+00:00,360.467,88.683,13.102,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:29:17.847710+00:00,94.981,2.035,15.189,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:29:37.958409+00:00,312.658,70.489,13.816,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:29:44.897187+00:00,219.213,133.937,9.747,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:30:10.020632+00:00,461.916,120.973,6.899,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:30:39.051842+00:00,168.211,73.387,12.153,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:31:01.207663+00:00,178.85,68.323,12.448,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:31:08.037416+00:00,124.062,117.853,21.952,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:31:35.902541+00:00,61.033,17.243,6.344,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:33:24.041762+00:00,119.358,168.39,12.284,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:33:52.700632+00:00,276.717,102.52,6.492,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:34:25.497537+00:00,196.73,102.737,37.935,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:34:55.009352+00:00,196.88,82.625,15.484,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:35:25.071383+00:00,303.539,82.13,13.616,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:35:54.035237+00:00,138.272,132.24,22.883,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:36:19.368721+00:00,301.571,171.309,6.296,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:36:55.692201+00:00,61.436,73.981,25.618,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:37:24.239376+00:00,191.15,97.486,13.004,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:37:54.955590+00:00,123.216,111.817,13.019,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:38:23.281920+00:00,279.399,113.829,9.798,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:38:55.901836+00:00,83.944,72.73,20.708,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:39:24.981119+00:00,225.901,23.168,11.648,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:39:56.751131+00:00,10.363,17.679,15.791,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:40:27.631153+00:00,10.835,6.432,19.012,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:41:06.749670+00:00,113.462,89.174,25.195,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:41:37.719486+00:00,82.876,118.214,9.141,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:42:06.848888+00:00,297.797,121.179,13.534,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:42:35.576852+00:00,268.838,116.927,9.467,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:43:04.663133+00:00,83.95,61.798,14.025,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:43:42.067635+00:00,241.323,83.003,12.771,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:44:19.265949+00:00,33.672,64.542,43.715,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:44:51.524589+00:00,170.973,51.161,12.517,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:45:23.643309+00:00,29.149,48.577,9.589,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:47:26.323487+00:00,59.656,160.171,35.272,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:47:51.815305+00:00,326.209,174.439,22.361,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:48:15.253585+00:00,342.873,196.178,7.813,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:48:44.081563+00:00,397.961,100.908,6.441,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:49:12.244524+00:00,346.902,192.66,12.686,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:49:41.614819+00:00,85.275,53.842,10.415,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:50:10.773641+00:00,272.636,65.588,12.002,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:50:41.499300+00:00,198.009,74.801,7.163,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:51:11.195869+00:00,92.16,64.541,7.936,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:51:39.246280+00:00,272.843,121.04,11.632,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:52:03.346281+00:00,519.617,45.773,7.18,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:52:29.542973+00:00,356.331,147.965,7.861,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:52:57.389961+00:00,386.164,19.252,18.732,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:53:30.131372+00:00,31.558,32.065,11.204,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:53:58.467411+00:00,72.042,57.276,9.616,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:54:31.874898+00:00,280.37,19.187,21.069,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:55:05.893930+00:00,133.945,72.512,11.474,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:55:43.958705+00:00,159.601,65.921,7.178,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T15:56:19.771661+00:00,20.023,18.804,25.681,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:05:39.972141+00:00,317.146,30.452,8.159,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:06:03.095148+00:00,272.735,217.593,7.182,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:06:25.274344+00:00,332.02,208.837,6.752,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:06:53.890505+00:00,441.92,67.503,8.817,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:07:18.849196+00:00,163.704,165.291,7.904,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:08:31.307067+00:00,49.573,30.953,7.798,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:08:53.324757+00:00,339.148,208.385,7.44,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:09:14.557102+00:00,514.689,143.489,6.108,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:09:39.691175+00:00,330.921,136.542,6.771,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:10:08.492575+00:00,85.656,49.986,7.109,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:10:30.157366+00:00,411.712,180.917,9.447,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:11:05.891012+00:00,209.912,27.053,18.043,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:11:49.492952+00:00,320.002,119.697,21.622,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:12:25.541568+00:00,381.041,19.023,8.532,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:12:51.509296+00:00,327.899,139.668,6.949,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:13:18.550890+00:00,260.077,103.606,9.091,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:13:45.872887+00:00,86.857,64.445,8.555,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:14:16.230412+00:00,158.853,50.214,9.543,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:14:52.775105+00:00,74.236,124.396,20.813,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:15:19.777411+00:00,312.717,77.826,17.671,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:41:51.600900+00:00,106.875,20.035,21.381,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:42:19.954009+00:00,152.106,30.997,32.542,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:42:57.951334+00:00,105.701,4.572,20.143,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:50:29.914401+00:00,309.64,115.003,9.46,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:50:57.913372+00:00,192.327,99.157,7.772,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:51:21.927279+00:00,409.45,123.344,7.672,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:51:46.461481+00:00,237.183,168.91,8.589,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:52:11.063362+00:00,391.58,42.206,8.586,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:52:36.071220+00:00,389.736,109.09,7.135,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:53:02.691239+00:00,293.769,100.004,10.809,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:53:44.773276+00:00,84.459,65.733,13.008,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:54:11.785066+00:00,163.403,109.832,10.459,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:54:36.687884+00:00,400.708,118.941,9.287,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:54:59.153516+00:00,392.228,171.869,7.46,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:55:26.374719+00:00,205.322,94.039,11.416,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:55:55.009640+00:00,185.253,73.12,14.955,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:56:16.136304+00:00,409.374,198.36,12.239,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:56:35.693135+00:00,511.543,172.163,9.062,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:56:54.430356+00:00,369.467,306.806,6.39,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:57:13.727035+00:00,389.124,271.492,11.089,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:58:03.408014+00:00,22.136,178.913,9.033,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:58:33.223650+00:00,451.06,26.684,7.651,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:58:53.911737+00:00,458.594,160.801,6.095,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:59:15.581633+00:00,373.433,180.196,8.594,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T16:59:38.331637+00:00,460.478,127.598,9.027,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:00:02.619227+00:00,480.059,79.539,18.805,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:00:34.033737+00:00,350.717,147.2,11.529,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:00:57.864370+00:00,425.683,91.822,6.771,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:01:18.026878+00:00,385.677,219.434,7.095,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:01:38.104666+00:00,317.086,340.406,8.412,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:01:55.312284+00:00,494.189,264.802,7.301,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:02:20.388110+00:00,311.443,149.048,9.858,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:02:38.028269+00:00,503.758,242.948,7.328,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:02:56.827038+00:00,444.867,228.143,7.661,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:03:13.270252+00:00,558.06,266.622,5.183,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:03:31.001035+00:00,510.555,223.694,7.106,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:03:48.642024+00:00,561.406,212.746,7.934,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:04:06.421776+00:00,527.034,231.427,8.796,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:04:24.342289+00:00,559.93,205.573,9.058,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:04:47.096419+00:00,508.542,115.358,9.803,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:05:12.482314+00:00,396.839,114.167,8.918,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:05:38.015646+00:00,348.175,162.676,9.915,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:05:59.231414+00:00,479.144,153.112,10.554,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:06:31.574367+00:00,62.368,218.14,8.823,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:06:49.887489+00:00,509.487,215.631,8.66,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:07:09.347754+00:00,392.073,261.066,10.419,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:07:33.996898+00:00,424.844,70.705,10.682,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:26:10.514851+00:00,339.102,244.814,8.881,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:26:30.623908+00:00,465.495,171.942,7.79,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:26:50.444023+00:00,415.167,204.816,9.36,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:27:10.423473+00:00,494.83,166.336,12.305,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:27:34.652779+00:00,420.063,37.312,5.961,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:27:54.165729+00:00,439.064,206.467,11.423,San José,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:28:12.884278+00:00,493.199,204.05,6.611,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:28:37.260089+00:00,487.907,42.318,10.538,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:28:55.807599+00:00,476.993,219.21,8.178,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:29:13.929345+00:00,524.032,209.929,8.649,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:29:35.178230+00:00,548.563,133.512,9.838,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:29:59.572885+00:00,365.901,135.093,10.991,Ciudad Quesada,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:30:31.768970+00:00,557.426,160.903,5.913,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:30:47.878357+00:00,567.393,297.285,8.657,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:31:08.724840+00:00,351.188,241.804,20.132,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:31:31.769057+00:00,468.746,121.872,7.19,San Jose,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
2026-02-12T17:31:48.796808+00:00,519.439,267.29,10.938,Escazú,Costa Rica,"Comunicaciones Metropolitanas METROCOM, S.A.",45.65.190.214,lenovo1,Windows-11-10.0.26200-SP0
